"","mean","se_mean","sd","2.5%","25%","50%","75%","97.5%","n_eff","Rhat"
"a[1]",-5.06055014667033,0.00131970028375748,0.398264957954219,-5.77720006495754,-5.33364684784402,-5.08855387073263,-4.81024653150116,-4.20873831516521,91073.8239190048,1.0000529112252
"a[2]",-5.02516355200571,0.00202565497887434,0.418786773924572,-6.10661493305505,-5.17867976313827,-4.95316051696477,-4.77600303827821,-4.4195077248083,42742.0121230892,1.00014638798427
"a[3]",-5.17327539770942,0.00012033713409255,0.0454665497082087,-5.26237832186277,-5.20387645256622,-5.17330433037957,-5.14259102275234,-5.08397051622703,142752.810814638,1.00000040471169
"a[4]",-4.09901401127842,1.81401617267877e-05,0.00894463747568243,-4.11654163855349,-4.10504986775693,-4.0990108122048,-4.09298244368509,-4.08145193915354,243132.590561787,0.999988703038834
"a[5]",-3.85721437631157,0.0014587492221062,0.457214573054216,-4.76630014337715,-4.1350531502593,-3.85629605865639,-3.58023806069677,-2.95151041060208,98237.8511091697,0.99998693293631
"a[6]",-3.91331126104935,0.000271550494751855,0.0935535643199023,-4.09744443688283,-3.97611489559765,-3.91316060585554,-3.85018768254186,-3.72994929798977,118691.462201161,1.00004640925013
"b[1]",-0.0803838196805714,0.000180476790955443,0.0516600993419368,-0.193447410827333,-0.11201044584418,-0.0753560427463456,-0.0446144227565779,0.00917200633255502,81934.6784240848,1.00006726402213
"b[2]",0.00499172372450286,0.000467259976686029,0.0941016192285189,-0.127984050717187,-0.0485157517786648,-0.0136286260774195,0.0358523021146662,0.253479904010282,40558.0463360655,1.00014175513048
"b[3]",-0.0268202864371015,1.72878072579469e-05,0.00627679666363618,-0.039155049061206,-0.0310152130720209,-0.0268277252688574,-0.0225877008099897,-0.0145029366938949,131824.549546012,1.00000231966167
"b[4]",-0.00800485739862279,1.56592599147142e-06,0.000754493405249743,-0.00949034346549898,-0.00851326906253605,-0.00800439333691515,-0.00749471667401759,-0.00652776697130028,232149.862582851,0.999989259920498
"b[5]",-0.0285964352045527,0.000289346893862569,0.0753263433355347,-0.177051687497162,-0.0679476933494214,-0.0312889402486587,0.0073575885957859,0.136368687023589,67772.9081479457,0.999987563324408
"b[6]",-0.0733171550600083,3.7120918448539e-05,0.0127848371823611,-0.0984773294084678,-0.0818862667074035,-0.0732986483081797,-0.0646895772411673,-0.0482439943635952,118618.65001649,1.00005543567143
"c[1]",-0.0395650177804738,0.000109826432021062,0.0380184675116319,-0.112997339880202,-0.0653472724030802,-0.0401067533625684,-0.0141924920089556,0.0364495003593056,119832.733010936,1.00004214660166
"c[2]",0.0783107714335937,0.000136267530972153,0.0509450930899484,-0.020940982475476,0.0442293367167509,0.0776456545011747,0.112168268523173,0.179230061034677,139771.92491983,1.00001459926155
"c[3]",0.0814665575742293,1.92104884485949e-05,0.00853383302776305,0.0647230160048907,0.0756892792117879,0.0814766384184684,0.0872161134741059,0.0981614223299203,197338.338631302,0.999988251065514
"c[4]",0.0116497515466625,0.00101333036491239,0.264323594315751,-0.514211543831513,-0.0806614085698865,0.0200492176955188,0.106951883194829,0.509714355905343,68040.8529482326,1.00006913043463
"c[5]",-0.0742591340600863,0.000406090883084882,0.108330097521698,-0.313618887116875,-0.140435132865382,-0.0631278592988753,0.00306273685136198,0.105180662769327,71162.5970690886,1.0000078000484
"c[6]",0.0128383728149806,0.000956450376167832,0.26199833363582,-0.508628025611627,-0.0810282070513488,0.0202294407865814,0.107724412151084,0.510734396553354,75036.4317557267,1.00002964522857
"a0",-4.49903636109597,0.00104615161365711,0.372872487907915,-5.24378294691866,-4.72104913735037,-4.50172189218155,-4.28007841610357,-3.7417726058371,127037.349009969,1.00000443799653
"b0",-0.0354597972132525,0.000171186646167508,0.0457698181209178,-0.119571929678065,-0.0566277609029326,-0.0369237587946383,-0.017503846425263,0.062574260620788,71485.6065297651,1.0000299150312
"c0",0.0120064507745553,0.000459642279469633,0.120057116107983,-0.234504949468425,-0.0340585447953283,0.0185027938840058,0.0627551466845958,0.234136587306063,68223.7951133047,1.00001740835225
"sigmasq_a",0.80201338671568,0.000978094573448178,0.303885237693821,0.390284729634104,0.585979092991238,0.740696888949924,0.951259343201072,1.55887613352946,96528.9334227822,1.00000576425838
"sigmasq_b",0.0741536898858411,0.000338594051932127,0.0628541900834098,0.0186962430991166,0.0367417451431622,0.0558694365592613,0.089169130380337,0.240898569919603,34459.5673129502,1.00019595187865
"sigmasq_c",0.173807435026628,0.000977120234787654,0.15869750020339,0.0337619587041444,0.0805962786576282,0.127353482586695,0.209517369995039,0.601167030765233,26378.1393145025,1.00006186001299
"sigma_a",0.881062793073133,0.000504626533571492,0.160442739673486,0.624727724400051,0.765492712565308,0.860637489858378,0.975325249955168,1.24854961195265,101088.086073871,1.00000839129539
"sigma_b",0.256197151933989,0.000495599481113145,0.0922862540120337,0.136734206030794,0.19168136357597,0.236367164721326,0.298612006423226,0.490814190827165,34674.6710579477,1.00020968782817
"sigma_c",0.388137500251349,0.000928248044241603,0.152173697045105,0.183744275295472,0.283894837321174,0.356866197032011,0.457730674075517,0.775349618401825,26875.1624476283,1.00006840448279
"p1_1",0.00350978551453628,1.23456729760192e-06,0.000493293182984915,0.00260734141185625,0.00316523779177178,0.00348838767645111,0.00383053597170681,0.00453678476615128,159654.325772831,1.00001032831571
"p1_2",0.00295232154129576,1.11521568440811e-06,0.000385397664728382,0.00226149059099015,0.00268321683979703,0.00293009832653583,0.00319755893766091,0.00377364583356412,119426.42172761,1.00005808355731
"p1_3",0.00232746559541336,8.9633310885073e-07,0.000333477641022278,0.00170950578157989,0.00209681975205706,0.00231503924974239,0.00254420196064879,0.00301677690671089,138418.635552516,0.999998108373553
"p2_1",0.00669905784181133,2.0110393201054e-06,0.000768407584219548,0.00524843246467266,0.00617638629319135,0.00667516796990417,0.00720251013843442,0.0082671249259931,145996.404803722,1.00002661468855
"p2_2",0.00672622853169171,2.08462011015076e-06,0.000780410406271339,0.00530798732223285,0.00618764514014837,0.00668916161097611,0.00722442689136538,0.0083600200387386,140149.727440844,0.999992453677958
"p2_3",0.00887202386184168,2.78962423465883e-06,0.001216048349772,0.00668691558068105,0.008018878487571,0.00880262867330608,0.00964800844412978,0.0114528009899508,190024.794202831,1.00000988509912
"p3_1",0.00506532935984453,2.95486036812291e-07,0.000123798741211875,0.00482727852062874,0.00498110560139611,0.00506391522164549,0.00514838575441989,0.00531113477052746,175532.901380172,0.999995812841627
"p3_2",0.00434710614681709,2.83221455248561e-07,0.000114763802134276,0.00412550543563196,0.00426915561979902,0.00434588070359973,0.00442375140735378,0.00457503709210496,164194.103262994,0.99999584006529
"p3_3",0.00604915952590376,2.87475922727511e-07,0.000136518595879844,0.00578469339697133,0.00595658054017913,0.00604825605178439,0.00614087237211088,0.00631877845197045,225517.720135349,0.99998119871159
"p4_1",0.0159167405267419,2.27675576343482e-07,0.000111608260505169,0.0156981936661293,0.0158414638230244,0.0159164516564491,0.0159919969266286,0.0161366109418435,240303.330249442,0.99998943605783
"p4_2",0.0142915656628055,2.32434378599049e-07,0.000104962609899009,0.0140861608361469,0.0142207040388064,0.0142914817972012,0.0143619968728587,0.0144982506860161,203924.081455883,0.999993492463033
"p5_1",0.0186228726060576,1.3631271697725e-05,0.00501532595575348,0.0105368450390538,0.015003576625558,0.0180387268160554,0.0216123069712265,0.03001297354306,135370.982011716,1.0000016929351
"p5_2",0.0126336587886082,9.32343783208658e-06,0.00348977273199616,0.00660654129424704,0.0101488511976104,0.0123536505003996,0.0148182061259838,0.0202111389633707,140101.289025354,1.00000144430132
"p5_3",0.0130908407821925,7.82840625443518e-06,0.00321266787877896,0.00749551999993023,0.0108188414715799,0.0128507076813053,0.0151127220226877,0.0200304295579909,168416.621778514,0.999998095177265
"p6_1",0.0136637644960098,1.32494607913244e-06,0.000491566181963418,0.0127191603204022,0.0133290942445195,0.0136581271929853,0.0139913766944611,0.0146451931885203,137647.264825188,1.00001920750321
"p6_2",0.00951371248929212,1.14093842588281e-06,0.000429903727912278,0.00869097203582435,0.00921969412007036,0.00950742686432156,0.00979925681196848,0.0103746131763708,141977.004216691,1.00004944337126
"p6_3",0.0118183447543489,6.76957263571615e-07,0.000297944707871334,0.0112376596583194,0.0116165372937852,0.0118157137351045,0.0120174741428739,0.0124077893484813,193708.575205748,1.00000281811192
"pi1_1",0.13710276256902,4.48726067404664e-05,0.0178938896325569,0.103853478352851,0.124666940490726,0.136506081341581,0.148870878757105,0.173849652013626,159018.228150804,1.00001044900968
"pi1_2",0.116666533556972,4.13032156677342e-05,0.0143012822121295,0.0907090583145835,0.106712294137608,0.115952758957102,0.125858175793224,0.14682699102855,119889.79664783,1.00005712749326
"pi1_3",0.0931438069997373,3.42060269231607e-05,0.0127115759683462,0.0693394568213983,0.084384615654037,0.0927564751516755,0.101467718853278,0.119174845365255,138099.952160656,0.999998255990629
"pi2_1",0.131534982953488,3.69719015632962e-05,0.0140911603004675,0.104620234068132,0.121997923654712,0.131205341080643,0.140839940666454,0.159981387365593,145261.302757497,1.00002675605996
"pi2_2",0.132030365022004,3.81033560305166e-05,0.0142872208414312,0.105745277118485,0.122206781234989,0.1314623301751,0.141238151475649,0.161632206938114,140594.735199823,0.999992458531862
"pi2_3",0.170414095289624,4.87732388061569e-05,0.0212897979593016,0.131421087368693,0.15555464761143,0.169455371374477,0.184204764507126,0.214862704179153,190537.247843612,1.00000974700101
"pi5_1",0.139000807056445,9.43498465594989e-05,0.0347730282245104,0.0812507136342906,0.113911238636059,0.135520134656523,0.160370190173639,0.216340495838,135832.167131785,1.00000137973173
"pi5_2",0.0963964520706288,6.8043972142536e-05,0.0254007977903383,0.05164624653867,0.0783646340119243,0.0946600127414724,0.112576306290079,0.150702233160355,139352.703355797,1.00000147307763
"pi5_3",0.0997856875956412,5.69490134388109e-05,0.0233262174637739,0.0584144040907472,0.0833433694855601,0.0982986744712109,0.114696419235468,0.149448287862565,167770.74395259,0.999998132526046
"RR_handwashing",0.966188308799437,0.000176039501268309,0.0454679716698628,0.887300182307406,0.944945749660618,0.963749609980055,0.98264845597396,1.0645735118742,66709.9941289966,1.00003844323151
"RR_masks",1.01952050679169,0.000517667364880287,0.135166525010193,0.790962319039485,0.966514918563024,1.01867503122556,1.06476609580411,1.26381710179302,68176.8173990596,1.00000082313215
"a_new",-4.49722646941779,0.00220493448180347,0.938663650260153,-6.38765842234457,-5.04083548783288,-4.50143678753691,-3.95876893142906,-2.58401461608593,181229.38715853,1.00000821683535
"b_new",-0.0354561956316718,0.000277467134887228,0.10811108049309,-0.239381866301511,-0.0781368103561665,-0.0370259725667201,0.00378425257184565,0.182475981753791,151815.920197091,1.00000016319251
"predicted_mean[1]",0.011359677741083,1.45521528284684e-05,0.0047540936573486,0.0051211032706181,0.008543030235059,0.0105811690193625,0.0131310137172256,0.0222435787608093,106728.63922821,1.0000035074191
"predicted_mean[2]",0.0109750433995301,1.38924801389615e-05,0.00460255968675185,0.00494490656649498,0.00824038417513153,0.0102060525355998,0.0126833890660611,0.021639433530631,109758.784596551,0.999997020033741
"predicted_mean[3]",0.0106265079874033,1.38405592723967e-05,0.00457108402926444,0.00471146354396835,0.00792804501745381,0.0098434118930337,0.0122857398365385,0.0212515613328211,109076.484098414,0.99999203038578
"predicted_mean[4]",0.010313377472351,1.47293017272928e-05,0.00468934712955107,0.00446890858255216,0.00760341310103341,0.00949190755541051,0.0119272088318367,0.0211026574125943,101358.563721886,0.999990212100003
"predicted_mean[5]",0.0100356285320283,1.68815684279824e-05,0.00501631667039158,0.0041941054578131,0.00727947410368625,0.00915042410718665,0.0115947586950657,0.0211040019007388,88296.6654803424,0.999993190005741
"predicted_mean[6]",0.00979376024523123,2.0724331870062e-05,0.00563770208840345,0.00391112052394308,0.00695657895331133,0.00881739875222444,0.0112829322684586,0.021266275222834,74001.9509046558,1.00000139153504
"predicted_mean[7]",0.00958841787830611,2.65399634928696e-05,0.00663672394325332,0.00362328926365572,0.0066394014742967,0.00849767816348018,0.0109943406646008,0.0216064638781721,62532.6544604459,1.00001306367127
"predicted_mean[8]",0.00941982793172394,3.42332350525017e-05,0.00804141626917985,0.00333995660873839,0.00632780520858765,0.00818861888524239,0.0107287008288081,0.0220567998307444,55178.4128590131,1.00002544460682
"predicted_mean[9]",0.00928739209616127,4.3376862264751e-05,0.00979351289842816,0.00306238089213271,0.00602415468616097,0.00789196883312918,0.0104753135789449,0.0227095078088848,50975.4105756362,1.00003699662048
"predicted_mean[10]",0.00918983127564702,5.34505306999205e-05,0.0117820299827811,0.00280670031755165,0.00573051221777359,0.00760564221213714,0.0102364840073049,0.0234026817378284,48588.8034226389,1.00004766480185
"predicted_mean[11]",0.00912570798983292,6.40973868445996e-05,0.0139077450089699,0.00255406077949429,0.00544758497249368,0.00733193456388301,0.0100070506280213,0.0242010632989606,47079.6028258922,1.00005767946171
"predicted_mean[12]",0.00909378974438928,7.51629770993127e-05,0.0161144248508261,0.00231657332085704,0.00517723136026311,0.0070664499930191,0.00978351477082946,0.0251489484782402,45964.4080893138,1.00006688280549
"predicted_mean[13]",0.00909307332883211,8.65958404535546e-05,0.0183810206908459,0.00209464645711723,0.00491917022800179,0.00681181522157312,0.00957089764345551,0.0261938736751035,45055.227260043,1.00007484401402
"predicted_mean[14]",0.00912264335452052,9.83636824883587e-05,0.02070328239482,0.00188844303475504,0.0046724146591997,0.00656610264673455,0.00936052154827409,0.0273999932396642,44300.5230031849,1.00008117317523
"predicted_mean[15]",0.00918153332811767,0.000110422359320661,0.0230806951561909,0.00170237056160862,0.00443935035091748,0.00633198599956704,0.00916389687569017,0.0286568661940902,43690.1690980801,1.00008569670662
"predicted_mean[16]",0.00926865001612435,0.000122714378103714,0.0255105208244309,0.00152807147550438,0.00421477759967113,0.00610426678863975,0.00897084480445215,0.03009981835523,43216.3166518094,1.00008847056969
"predicted_mean[17]",0.00938276004810885,0.000135155786705318,0.0279864326956541,0.0013739164477099,0.00400017200887448,0.00588601231945885,0.0087828686311465,0.0316135048331304,42877.1390179458,1.00008971302548
"predicted_mean[18]",0.00952251831138073,0.000147665265912555,0.0304993375965922,0.00123563091638947,0.00379380009551623,0.00567208238323256,0.00859988826603048,0.0333010661919736,42660.3201892387,1.00008972469497
"predicted_mean[19]",0.00968651549722502,0.00016016615223874,0.0330388844041253,0.0011123800259568,0.00359669733641124,0.00546725786510474,0.00842388997229002,0.035196878410934,42550.9503348728,1.00008882541456
"predicted_mean[20]",0.0098733268941251,0.000172592961809325,0.0355948224351811,0.000997339765085733,0.00341077555114188,0.00526756883997813,0.00825695006899744,0.0370734224522315,42533.1451735205,1.00008731330411
"predicted_mean[21]",0.0100815524983255,0.000184895087559491,0.0381578971103393,0.000893844498486136,0.00323536962888173,0.00507705199062226,0.00809239082974711,0.0391066028640938,42591.027748897,1.00008544200077
"predicted_mean_new_trial[1]",0.0167084493494163,6.89625063537647e-05,0.0278147423668924,0.0016108530425018,0.00618270877615304,0.0106002443992363,0.0181408817268456,0.0686924239609277,162676.196372458,1.00000918602795
"predicted_mean_new_trial[2]",0.0164028182970675,6.9935043244884e-05,0.0281968299809816,0.00151380211147384,0.00590849681707971,0.0102326976182514,0.0176952107020284,0.0682488665910293,162558.94639032,1.00000962484968
"predicted_mean_new_trial[3]",0.0162975670999306,7.49723169634683e-05,0.0297216400309318,0.00138218411657164,0.00561991936893138,0.00986153353100185,0.017351874892947,0.0693668119043791,157160.598769377,1.00001447757323
"predicted_mean_new_trial[4]",0.016381319554182,8.38225419239243e-05,0.0322587225354062,0.00124795627954476,0.00530596353163427,0.009512804438826,0.0170759306359678,0.07215624168356,148106.008159813,1.00002229082234
"predicted_mean_new_trial[5]",0.0166505000508381,9.59301143230265e-05,0.0356929623427462,0.00110863493169897,0.00501139756163585,0.00916753260302511,0.0168165556569954,0.0764532841733577,138437.983121202,1.00003003070766
"predicted_mean_new_trial[6]",0.0170990272701964,0.000110991284141232,0.0400018419784226,0.00096695003068131,0.00471725626531241,0.00883709111138104,0.0165964678485463,0.0816547517996779,129891.947277811,1.00003505071116
"predicted_mean_new_trial[7]",0.0177120751755815,0.000128448098574805,0.0449634224687104,0.000838157079060561,0.00443686715205964,0.00851028601792366,0.0164301404189913,0.0879012171765195,122535.904892413,1.00003625843895
"predicted_mean_new_trial[8]",0.0184770133628454,0.000147691509448633,0.0503619491319305,0.000719574164745308,0.00416924453269457,0.00820833340235791,0.0162591752949213,0.0956125130294449,116277.049146887,1.00003491899651
"predicted_mean_new_trial[9]",0.0193821270381214,0.000168236258180657,0.0561005629689976,0.000605476802808226,0.00391016747476528,0.00791543004271779,0.0161067098853646,0.105497407489255,111197.554955364,1.00003277586766
"predicted_mean_new_trial[10]",0.0204126834079905,0.00018956071102882,0.0620760009896832,0.000513677843159348,0.00366549123672821,0.0076295973914105,0.0159818957285399,0.116758818363336,107238.518280295,1.00003087914345
"predicted_mean_new_trial[11]",0.0215533766670235,0.000211207904030255,0.0681745314195036,0.000428933833861517,0.00342575090002316,0.00734983467583443,0.0158928751635093,0.129621950752104,104189.508592832,1.00002962260362
"predicted_mean_new_trial[12]",0.0227904654218298,0.000232898793653266,0.0743145359829713,0.000355491073174027,0.00320510239077245,0.00707427363486366,0.0157942912353943,0.144099620031931,101815.304111599,1.00002902612714
"predicted_mean_new_trial[13]",0.0241114811212025,0.00025447335300606,0.0804445416455697,0.000294388537461016,0.00299826355223826,0.00682096280869764,0.0156751913554823,0.160860765862886,99932.9110455775,1.00002898115486
"predicted_mean_new_trial[14]",0.0255046902289974,0.000275808518975135,0.0865263937100196,0.000242298705286202,0.00280047038932941,0.00657477959432076,0.0156076705053202,0.179320953451804,98419.6586103769,1.00002936170654
"predicted_mean_new_trial[15]",0.0269591185019661,0.000296789356348499,0.0925279349589546,0.000199250487953876,0.00260959251820434,0.00634000730846136,0.0155388648219806,0.201598300358712,97196.1573612718,1.00003005391134
"predicted_mean_new_trial[16]",0.0284648063330288,0.000317321632591131,0.0984230699094064,0.00016222144022768,0.00243254869068098,0.00611490467335437,0.0154670276323139,0.227852134134693,96204.2933433456,1.00003095447831
"predicted_mean_new_trial[17]",0.0300129559985112,0.000337434618539312,0.104192620066606,0.000130858817695046,0.00226784712904809,0.00589059188439049,0.0153994429203499,0.256378542334864,95344.2804841066,1.00003196431213
"predicted_mean_new_trial[18]",0.031595957472715,0.000356973837864196,0.109823794532386,0.000105947488732259,0.0021126479187654,0.0056788113815308,0.0153469000522266,0.287322187900677,94649.8899042386,1.00003298620182
"predicted_mean_new_trial[19]",0.0332073429113423,0.000375930715919498,0.1153095967952,8.44763433236651e-05,0.0019692522910474,0.00547583441206147,0.015294027114631,0.319720390475952,94083.8939108057,1.00003393050215
"predicted_mean_new_trial[20]",0.0348416389728856,0.000394318129405393,0.120647973164368,6.8132957675993e-05,0.00183495100727414,0.00527841198603335,0.0152330782741427,0.354813688024017,93615.2434099001,1.00003472825507
"predicted_mean_new_trial[21]",0.0364941650260354,0.000412157138595774,0.125840211127317,5.48205654346911e-05,0.00170979646338252,0.00509001711569321,0.015194465589296,0.393474660679391,93220.8855046089,1.00003534205933
"lp__",385815.522609728,0.0282481575530597,4.93437705215719,385804.805080805,385812.436672279,385815.931585481,385819.056181969,385823.957734071,30512.9650066257,1.00008808305311
